Carbon concentration / weight %,Silicon concentration / weight %,Manganese concentration / weight %,Sulphur concentration / weight %,Phosphorus concentration / weight %,Nickel concentration / weight %,Chromium concentration / weight %,Molybdenum concentration / weight %,Vanadium concentration / weight %,Copper concentration / weight %,Cobalt concentration / weight %,Tungsten concentration / weight %,Oxygen concentration / parts per million by weight,Titanium concentration / parts per million by weight,Nitrogen concentration / parts per million by weight,Aluminium concentration / parts per million by weight,Boron concentration / parts per million by weight,Niobium concentration / parts per million by weight,Tin concentration / parts per million by weight,Arsenic concentration / parts per million by weight,Antimony concentration / parts per million by weight,Current / A,Voltage / V,AC or DC,Heat input / kJ mm^{-1},Interpass temperature,Post weld heat treatment temperature,Post weld heat treatment time / hours,Charpy temperature,Charpy impact toughness / J,Electrode Positive,Electrode Negative,Type of weld_FCA,Type of weld_GMAA,Type of weld_GTAA,Type of weld_MMA,Type of weld_NGGMA,Type of weld_NGSAW,Type of weld_SA,Type of weld_SAA,Type of weld_TSA,Group_Alekseev&,Group_Birmingham,Group_Blond&,Group_Chandel&,Group_Cunh,Group_Ditt,Group_EPRI,Group_Es,Group_EvHtIp1979,Group_Evans,Group_EvansLetter,Group_Ga&K,Group_Gar&K,Group_Hunt&,Group_Icici&,Group_Inag&,Group_JorgeEtAl,Group_Kik,Group_Kluket,Group_KocakPEv,Group_KocakPREv,Group_Mart,Group_Natsume,Group_PakSven,Group_PantK,Group_Pat,Group_RC81033,Group_RaiterGonzal,Group_Stil,Group_SurianEtAl,Group_SvenGret,Group_Sw&Rog,Group_Wats,Group_p-RR82011
0.042,0.14,1.33,0.012,0.015,0.26,2.39,1.21,0.015,0.0,0.0,0.0,735.0,0.0,236,0.0,0,0,0.008,0.016,0.008,300.0,28.0,1.0,1.96,150.0,690.0,10.0,-20.0,96.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.042,0.14,1.33,0.012,0.015,0.26,2.39,1.21,0.015,0.0,0.0,0.0,735.0,0.0,236,0.0,0,0,0.008,0.016,0.008,300.0,28.0,1.0,1.96,150.0,690.0,10.0,0.0,123.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.042,0.14,1.33,0.012,0.015,0.26,2.39,1.21,0.015,0.0,0.0,0.0,735.0,0.0,236,0.0,0,0,0.008,0.016,0.008,300.0,28.0,1.0,1.96,150.0,690.0,10.0,20.0,139.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.042,0.14,1.33,0.012,0.015,0.26,2.39,1.21,0.015,0.0,0.0,0.0,735.0,0.0,236,0.0,0,0,0.008,0.016,0.008,300.0,28.0,1.0,1.96,150.0,690.0,10.0,40.0,135.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.042,0.14,1.33,0.012,0.015,0.26,2.39,1.21,0.015,0.0,0.0,0.0,735.0,0.0,236,0.0,0,0,0.008,0.016,0.008,300.0,28.0,1.0,1.96,150.0,690.0,10.0,60.0,148.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.047,0.42,1.0,0.015,0.016,0.17,2.29,1.04,0.018,0.0,0.0,0.0,695.0,0.0,165,0.0,0,0,0.008,0.034,0.008,300.0,28.0,1.0,2.08,150.0,690.0,10.0,-70.0,9.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.047,0.42,1.0,0.015,0.016,0.17,2.29,1.04,0.018,0.0,0.0,0.0,695.0,0.0,165,0.0,0,0,0.008,0.034,0.008,300.0,28.0,1.0,2.08,150.0,690.0,10.0,-60.0,9.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.047,0.42,1.0,0.015,0.016,0.17,2.29,1.04,0.018,0.0,0.0,0.0,695.0,0.0,165,0.0,0,0,0.008,0.034,0.008,300.0,28.0,1.0,2.08,150.0,690.0,10.0,-40.0,12.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.047,0.42,1.0,0.015,0.016,0.17,2.29,1.04,0.018,0.0,0.0,0.0,695.0,0.0,165,0.0,0,0,0.008,0.034,0.008,300.0,28.0,1.0,2.08,150.0,690.0,10.0,-20.0,22.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.047,0.42,1.0,0.015,0.016,0.17,2.29,1.04,0.018,0.0,0.0,0.0,695.0,0.0,165,0.0,0,0,0.008,0.034,0.008,300.0,28.0,1.0,2.08,150.0,690.0,10.0,0.0,46.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.047,0.42,1.0,0.015,0.016,0.17,2.29,1.04,0.018,0.0,0.0,0.0,695.0,0.0,165,0.0,0,0,0.008,0.034,0.008,300.0,28.0,1.0,2.08,150.0,690.0,10.0,20.0,96.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.047,0.42,1.0,0.015,0.016,0.17,2.29,1.04,0.018,0.0,0.0,0.0,695.0,0.0,165,0.0,0,0,0.008,0.034,0.008,300.0,28.0,1.0,2.08,150.0,690.0,10.0,40.0,154.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.047,0.42,1.0,0.015,0.016,0.17,2.29,1.04,0.018,0.0,0.0,0.0,695.0,0.0,165,0.0,0,0,0.008,0.034,0.008,300.0,28.0,1.0,2.08,150.0,690.0,10.0,60.0,164.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.047,0.42,1.0,0.015,0.016,0.17,2.29,1.04,0.018,0.0,0.0,0.0,695.0,0.0,165,0.0,0,0,0.008,0.034,0.008,300.0,28.0,1.0,2.08,150.0,690.0,10.0,70.0,167.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.074,0.27,1.11,0.009,0.024,0.17,2.3,0.96,0.018,0.0,0.0,0.0,556.0,0.0,113,0.0,0,0,0.008,0.032,0.008,290.0,29.0,1.0,2.0,150.0,690.0,10.0,-70.0,3.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.074,0.27,1.11,0.009,0.024,0.17,2.3,0.96,0.018,0.0,0.0,0.0,556.0,0.0,113,0.0,0,0,0.008,0.032,0.008,290.0,29.0,1.0,2.0,150.0,690.0,10.0,-60.0,3.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.074,0.27,1.11,0.009,0.024,0.17,2.3,0.96,0.018,0.0,0.0,0.0,556.0,0.0,113,0.0,0,0,0.008,0.032,0.008,290.0,29.0,1.0,2.0,150.0,690.0,10.0,-40.0,6.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.074,0.27,1.11,0.009,0.024,0.17,2.3,0.96,0.018,0.0,0.0,0.0,556.0,0.0,113,0.0,0,0,0.008,0.032,0.008,290.0,29.0,1.0,2.0,150.0,690.0,10.0,-20.0,12.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.074,0.27,1.11,0.009,0.024,0.17,2.3,0.96,0.018,0.0,0.0,0.0,556.0,0.0,113,0.0,0,0,0.008,0.032,0.008,290.0,29.0,1.0,2.0,150.0,690.0,10.0,0.0,31.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.074,0.27,1.11,0.009,0.024,0.17,2.3,0.96,0.018,0.0,0.0,0.0,556.0,0.0,113,0.0,0,0,0.008,0.032,0.008,290.0,29.0,1.0,2.0,150.0,690.0,10.0,20.0,52.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.074,0.27,1.11,0.009,0.024,0.17,2.3,0.96,0.018,0.0,0.0,0.0,556.0,0.0,113,0.0,0,0,0.008,0.032,0.008,290.0,29.0,1.0,2.0,150.0,690.0,10.0,40.0,80.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.074,0.27,1.11,0.009,0.024,0.17,2.3,0.96,0.018,0.0,0.0,0.0,556.0,0.0,113,0.0,0,0,0.008,0.032,0.008,290.0,29.0,1.0,2.0,150.0,690.0,10.0,50.0,93.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.074,0.27,1.11,0.009,0.024,0.17,2.3,0.96,0.018,0.0,0.0,0.0,556.0,0.0,113,0.0,0,0,0.008,0.032,0.008,290.0,29.0,1.0,2.0,150.0,690.0,10.0,60.0,99.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.074,0.27,1.11,0.009,0.024,0.17,2.3,0.96,0.018,0.0,0.0,0.0,556.0,0.0,113,0.0,0,0,0.008,0.032,0.008,290.0,29.0,1.0,2.0,150.0,690.0,10.0,70.0,105.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.062,0.24,1.24,0.14,0.25,0.22,2.17,0.98,0.18,0.0,0.0,0.0,408.0,0.0,269,0.0,0,0,0.008,0.31,0.008,290.0,29.0,1.0,2.0,150.0,690.0,10.0,-70.0,6.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.062,0.24,1.24,0.14,0.25,0.22,2.17,0.98,0.18,0.0,0.0,0.0,408.0,0.0,269,0.0,0,0,0.008,0.31,0.008,290.0,29.0,1.0,2.0,150.0,690.0,10.0,-60.0,9.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.062,0.24,1.24,0.14,0.25,0.22,2.17,0.98,0.18,0.0,0.0,0.0,408.0,0.0,269,0.0,0,0,0.008,0.31,0.008,290.0,29.0,1.0,2.0,150.0,690.0,10.0,-40.0,19.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.062,0.24,1.24,0.14,0.25,0.22,2.17,0.98,0.18,0.0,0.0,0.0,408.0,0.0,269,0.0,0,0,0.008,0.31,0.008,290.0,29.0,1.0,2.0,150.0,690.0,10.0,-20.0,37.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.062,0.24,1.24,0.14,0.25,0.22,2.17,0.98,0.18,0.0,0.0,0.0,408.0,0.0,269,0.0,0,0,0.008,0.31,0.008,290.0,29.0,1.0,2.0,150.0,690.0,10.0,0.0,56.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.062,0.24,1.24,0.14,0.25,0.22,2.17,0.98,0.18,0.0,0.0,0.0,408.0,0.0,269,0.0,0,0,0.008,0.31,0.008,290.0,29.0,1.0,2.0,150.0,690.0,10.0,20.0,62.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.062,0.24,1.24,0.14,0.25,0.22,2.17,0.98,0.18,0.0,0.0,0.0,408.0,0.0,269,0.0,0,0,0.008,0.31,0.008,290.0,29.0,1.0,2.0,150.0,690.0,10.0,40.0,68.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.062,0.24,1.24,0.14,0.25,0.22,2.17,0.98,0.18,0.0,0.0,0.0,408.0,0.0,269,0.0,0,0,0.008,0.31,0.008,290.0,29.0,1.0,2.0,150.0,690.0,10.0,60.0,68.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.062,0.24,1.24,0.14,0.25,0.22,2.17,0.98,0.18,0.0,0.0,0.0,408.0,0.0,269,0.0,0,0,0.008,0.31,0.008,290.0,29.0,1.0,2.0,150.0,690.0,10.0,70.0,71.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,0.0,0.0,0.0,0.0,0,0.0,0,0,0.002,0.003,0.001,525.0,30.0,1.0,1.75,210.0,700.0,20.0,20.0,231.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,0.0,0.0,0.0,0.0,0,0.0,0,0,0.002,0.003,0.001,525.0,30.0,1.0,1.75,210.0,700.0,20.0,-10.0,197.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,0.0,0.0,0.0,0.0,0,0.0,0,0,0.002,0.003,0.001,525.0,30.0,1.0,1.75,210.0,700.0,20.0,-30.0,170.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,0.0,0.0,0.0,0.0,0,0.0,0,0,0.002,0.003,0.001,525.0,30.0,1.0,1.75,210.0,700.0,20.0,20.0,224.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,0.0,0.0,0.0,0.0,0,0.0,0,0,0.002,0.003,0.001,525.0,30.0,1.0,1.75,210.0,700.0,20.0,-10.0,203.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,0.0,0.0,0.0,0.0,0,0.0,0,0,0.002,0.003,0.001,525.0,30.0,1.0,1.75,210.0,700.0,20.0,-30.0,171.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,0.0,0.0,0.0,0.0,0,0.0,0,0,0.002,0.003,0.001,525.0,30.0,1.0,1.75,210.0,700.0,20.0,20.0,227.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,0.0,0.0,0.0,0.0,0,0.0,0,0,0.002,0.003,0.001,525.0,30.0,1.0,1.75,210.0,700.0,20.0,-10.0,175.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,0.0,0.0,0.0,0.0,0,0.0,0,0,0.002,0.003,0.001,525.0,30.0,1.0,1.75,210.0,700.0,20.0,-30.0,152.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,0.0,0.0,0.0,0.0,0,0.0,0,0,0.002,0.003,0.001,525.0,30.0,1.0,1.75,210.0,700.0,20.0,20.0,221.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,0.0,0.0,0.0,0.0,0,0.0,0,0,0.002,0.003,0.001,525.0,30.0,1.0,1.75,210.0,700.0,20.0,188.0,141.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,0.0,0.0,0.0,0.0,0,0.0,0,0,0.002,0.003,0.001,525.0,30.0,1.0,1.75,210.0,700.0,20.0,-30.0,141.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,0.0,0.0,0.0,0.0,0,0.0,0,0,0.002,0.003,0.001,525.0,30.0,1.0,1.75,210.0,700.0,20.0,20.0,233.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,0.0,0.0,0.0,0.0,0,0.0,0,0,0.002,0.003,0.001,525.0,30.0,1.0,1.75,210.0,700.0,20.0,-10.0,199.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.01,0.02,0.0,0.0,0.0,0.0,0,0.0,0,0,0.002,0.003,0.001,525.0,30.0,1.0,1.75,210.0,700.0,20.0,-30.0,170.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073,0.34,0.64,0.008,0.007,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,450.0,7.0,63,5.0,5,5,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,250.0,14.0,-46.0,100.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073,0.34,0.64,0.008,0.007,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,450.0,7.0,63,5.0,5,5,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,250.0,14.0,-70.0,28.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.064,0.3,0.63,0.006,0.008,0.92,0.0,0.0,0.0005,0.0,0.0,0.0,473.0,5.0,70,5.0,5,5,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,250.0,14.0,-63.0,100.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.064,0.3,0.63,0.006,0.008,0.92,0.0,0.0,0.0005,0.0,0.0,0.0,473.0,5.0,70,5.0,5,5,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,250.0,14.0,-88.0,28.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.065,0.26,0.61,0.007,0.007,2.14,0.0,0.0,0.0005,0.0,0.0,0.0,488.0,5.0,86,5.0,5,5,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,250.0,14.0,-65.0,100.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.065,0.26,0.61,0.007,0.007,2.14,0.0,0.0,0.0005,0.0,0.0,0.0,488.0,5.0,86,5.0,5,5,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,250.0,14.0,-95.0,28.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.062,0.29,0.62,0.007,0.007,3.01,0.0,0.0,0.0005,0.0,0.0,0.0,500.0,6.0,72,5.0,5,5,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,250.0,14.0,-65.0,100.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.062,0.29,0.62,0.007,0.007,3.01,0.0,0.0,0.0005,0.0,0.0,0.0,500.0,6.0,72,5.0,5,5,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,250.0,14.0,-98.0,28.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,0.31,0.66,0.006,0.008,0.0,0.0,0.24,0.0005,0.0,0.0,0.0,430.0,5.0,79,5.0,5,5,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,250.0,14.0,-61.0,100.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,0.31,0.66,0.006,0.008,0.0,0.0,0.24,0.0005,0.0,0.0,0.0,430.0,5.0,79,5.0,5,5,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,250.0,14.0,-87.0,28.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073,0.34,0.66,0.007,0.007,0.0,0.0,0.5,0.0005,0.0,0.0,0.0,454.0,5.0,75,5.0,5,5,0.0,0.0,0.0,170.0,21.0,1.0,1.0,200.0,250.0,14.0,-42.0,100.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
